Parametro,Fuente,Anio,Mes,Cve_OOAD,Nombre_OOAD,Cve_Presupuestal,Nombre_Unidad,Sexo,Grupo_edad,Pacientes_DM,Atendidos_DM,PAMF,Prevalencia_DM
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,2,1,6213,0.03
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7,2,6721,0.1
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,20,10,6823,0.29
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,22,10,4135,0.53
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,26,15,5147,0.51
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,40,30,5704,0.7
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,64,46,5560,1.15
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,134,97,5004,2.68
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,273,206,4924,5.54
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,330,255,4067,8.11
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,470,369,3312,14.19
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,537,421,2799,19.19
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,560,453,2306,24.28
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,587,472,2028,28.94
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,503,381,1623,30.99
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,369,268,1237,29.83
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,207,143,864,23.96
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,168,79,1089,15.43
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,1,1,3251,0.03
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,3,0,3464,0.09
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,12,6,3457,0.35
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,14,7,1914,0.73
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,11,5,2306,0.48
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,13,12,2597,0.5
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,32,25,2630,1.22
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,58,41,2344,2.4699999999999998
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,127,94,2328,5.46
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,148,108,1901,7.79
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,200,157,1523,13.13
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,219,174,1261,17.37
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,220,178,1061,20.74
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,218,174,880,24.77
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,210,168,729,28.81
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,169,124,569,29.7
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,79,56,379,20.84
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,64,36,504,12.7
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,1,0,2962,0.03
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,4,2,3257,0.12
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,8,4,3366,0.24
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,8,3,2221,0.36
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,15,10,2841,0.53
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,27,18,3107,0.87
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,32,21,2930,1.09
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,76,56,2660,2.86
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,146,112,2596,5.62
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,182,147,2166,8.4
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,270,212,1789,15.09
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,318,247,1538,20.68
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,340,275,1245,27.31
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,369,298,1148,32.14
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,293,213,894,32.77
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,200,144,668,29.94
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,128,87,485,26.39
Censo DM,DIS,2014,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,104,43,585,17.78
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,4,1,6171,0.06
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,9,5,6883,0.13
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,17,11,6919,0.25
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,17,9,3913,0.43
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,37,19,5491,0.67
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,38,25,5966,0.64
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,86,56,5777,1.49
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,129,90,5150,2.5
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,265,201,5116,5.18
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,390,302,4249,9.18
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,495,380,3499,14.15
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,561,439,2877,19.5
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,668,535,2394,27.9
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,631,495,2119,29.78
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,585,432,1710,34.21
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,415,294,1278,32.47
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,238,169,891,26.71
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,184,86,1164,15.81
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,2,1,3185,0.06
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,6,3,3509,0.17
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,14,9,3533,0.4
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,7,3,1821,0.38
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,19,9,2548,0.75
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,10,7,2732,0.37
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,42,29,2754,1.53
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,58,36,2419,2.4
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,125,97,2395,5.22
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,174,127,1998,8.71
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,199,149,1616,12.31
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,240,181,1299,18.48
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,270,222,1067,25.3
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,238,184,940,25.32
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,246,186,756,32.54
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,189,136,569,33.22
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,99,72,412,24.03
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,59,33,529,11.15
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,2,0,2986,0.07
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3,2,3374,0.09
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3,2,3386,0.09
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,10,6,2092,0.48
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,18,10,2943,0.61
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,28,18,3234,0.87
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,44,27,3023,1.46
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,71,54,2731,2.6
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,140,104,2721,5.15
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,216,175,2251,9.6
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,296,231,1883,15.72
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,321,258,1578,20.34
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,398,313,1327,29.99
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,393,311,1179,33.33
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,339,246,954,35.53
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,226,158,709,31.88
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,139,97,479,29.02
Censo DM,DIS,2015,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,125,53,635,19.69
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,1,1,6106,0.02
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,6,5,6881,0.09
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,20,13,6971,0.29
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,15,9,3493,0.43
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,26,15,4442,0.59
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,51,40,5750,0.89
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,91,55,6013,1.51
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,137,101,5261,2.6
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,280,212,5064,5.53
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,420,324,4388,9.57
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,544,420,3669,14.83
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,613,470,2967,20.66
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,713,550,2490,28.63
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,663,523,2107,31.47
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,590,451,1730,34.1
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,424,306,1272,33.33
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,252,184,876,28.77
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,192,95,1110,17.3
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,1,1,3145,0.03
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,5,4,3473,0.14
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,14,10,3620,0.39
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,6,3,1644,0.36
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,14,8,2096,0.67
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,21,17,2668,0.79
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,40,30,2913,1.37
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,64,46,2505,2.55
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,134,98,2411,5.5600000000000005
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,196,154,2096,9.35
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,222,159,1718,12.92
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,249,187,1378,18.07
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,296,232,1135,26.08
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,258,193,958,26.93
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,240,183,767,31.29
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,196,150,573,34.21
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,98,72,391,25.06
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,72,41,511,14.09
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,1,1,3408,0.03
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,6,3,3351,0.18
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,9,6,1849,0.49
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,12,7,2346,0.51
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,30,23,3082,0.97
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,51,25,3100,1.65
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,73,55,2756,2.65
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,146,114,2653,5.5
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,224,170,2292,9.77
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,322,261,1951,16.5
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,364,283,1589,22.91
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,417,318,1355,30.77
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,405,330,1149,35.25
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,350,268,963,36.34
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,228,156,699,32.62
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,154,112,485,31.75
Censo DM,DIS,2016,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,120,54,599,20.03
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,4,1,6289,0.06
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,6,5,7021,0.09
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,15,13,7201,0.21
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,16,10,4063,0.39
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,32,21,4987,0.64
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,58,43,5943,0.98
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,94,68,6266,1.5
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,149,112,5580,2.67
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,272,208,5155,5.28
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,451,337,4741,9.51
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,579,442,3973,14.57
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,647,511,3183,20.33
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,754,575,2752,27.4
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,649,518,2188,29.66
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,640,499,1804,35.48
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,448,341,1345,33.31
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,282,203,934,30.19
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,205,104,1255,16.33
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,4,1,3221,0.12
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,5,4,3599,0.14
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,10,10,3704,0.27
Censo DM,DIS,2017,12,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,5,4,1921,0.26
