Parametro,Fuente,Anio,Mes,Cve_OOAD,Nombre_OOAD,Cve_Presupuestal,Nombre_Unidad,Sexo,Grupo_edad,Poblacion
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,3068
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3422
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3497
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,2142
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,2644
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3186
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3281
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,2934
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,2695
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,2502
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,2128
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,1736
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,1474
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1174
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,990
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,759
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,516
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,687
PAMF,DIR,2017,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,14
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,6491
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7167
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,7408
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,4070
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,5459
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,6233
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,6420
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,5834
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,5274
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,5079
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,4202
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,3479
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,2891
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,2295
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,1877
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,1416
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,996
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,1318
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,NI,39
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,3302
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,3700
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,3778
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,1908
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,2500
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,2854
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,3042
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,2743
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,2512
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,2397
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,1959
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,1586
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,1334
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,1074
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,843
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,604
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,444
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,599
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,NI,20
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,3189
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3467
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3630
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,2162
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,2959
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3379
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3378
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,3091
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,2762
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,2682
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,2243
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,1893
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,1557
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1221
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,1034
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,812
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,552
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,719
PAMF,DIR,2018,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,19
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,6528
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7303
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,7450
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,4105
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,5687
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,6445
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,6567
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,6101
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,5442
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,5343
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,4481
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,3760
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,3162
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,2425
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,1989
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,1517
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,1057
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,1438
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,NI,39
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,3326
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,3832
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,3812
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,1940
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,2595
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,2978
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,3032
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,2903
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,2561
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,2520
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,2075
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,1752
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,1456
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,1135
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,882
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,665
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,460
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,651
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,NI,18
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,3202
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3471
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3638
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,2165
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,3092
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3467
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3535
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,3198
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,2881
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,2823
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,2406
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,2008
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,1706
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1290
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,1107
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,852
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,597
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,787
PAMF,DIR,2019,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,21
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,6212
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7299
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,7570
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,4219
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,5946
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,6508
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,6673
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,6304
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,5559
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,5552
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,4701
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,4091
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,3302
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,2605
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,2116
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,1554
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,1088
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,1508
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,NI,33
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,3201
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,3786
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,3846
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,2053
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,2699
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,3005
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,3079
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,2985
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,2602
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,2577
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,2218
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,1902
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,1539
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,1193
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,949
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,669
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,465
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,697
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,NI,13
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,3011
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3513
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3724
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,2166
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,3247
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3503
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3594
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,3319
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,2957
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,2975
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,2483
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,2189
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,1763
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1412
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,1167
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,885
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,623
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,811
PAMF,DIR,2020,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,20
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,5763
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7125
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,7498
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,3830
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,6080
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,6570
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,6659
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,6442
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,5683
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,5521
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,4934
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,4205
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,3462
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,2713
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,2125
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,1579
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,1145
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,1572
PAMF,DIR,2021,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,NI,32
